1623249925,p,c,points,10000,10,2,39,0.00401801,0.145203
1623249932,p,c,points,10000,10,2,28,0.00391766,0.103832
1623249933,p,c,points,10000,10,2,28,0.00390191,0.103402
1623249935,p,c,points,10000,10,2,18,0.00398625,0.0685317
1623249938,p,c,points,10000,10,2,33,0.00394779,0.125693
1623249940,p,c,points,10000,10,2,30,0.00402901,0.112397
1623249944,p,c,points,10000,10,2,21,0.00393881,0.07286
1623249946,p,c,points,10000,10,2,43,0.00394332,0.15763
1623249948,p,c,points,10000,10,2,41,0.00393721,0.145902
1623249950,p,c,points,10000,10,2,27,0.00391132,0.103613
1623249952,p,c,points,10000,10,2,35,0.00402725,0.129074
1623249955,p,c,points,10000,10,2,32,0.00394957,0.114224
1623249957,p,c,points,10000,10,2,14,0.00393428,0.0515393
1623249959,p,c,points,10000,10,2,78,0.00403263,0.290959
1623249961,p,c,points,10000,10,2,56,0.00395128,0.206276
1623249963,p,c,points,10000,10,2,34,0.00402038,0.122292
1623249964,p,c,points,10000,10,2,26,0.00393895,0.0941387
1623249965,p,c,points,10000,10,2,28,0.00394804,0.102341
1623249967,p,c,points,10000,10,2,22,0.00396739,0.0797085
1623249968,p,c,points,10000,10,2,32,0.00394243,0.11709
1623249969,p,c,points,10000,10,2,28,0.00393966,0.102101
1623249970,p,c,points,10000,10,2,36,0.00393314,0.129452
1623249971,p,c,points,10000,10,2,28,0.00392916,0.103018
1623249973,p,c,points,10000,10,2,31,0.00403151,0.109691
1623249974,p,c,points,10000,10,2,37,0.00406424,0.130558
1623249975,p,c,points,10000,10,2,28,0.00395852,0.10424
1623250023,p,c,points,50000,10,2,62,0.0189234,1.10305
1623250026,p,c,points,50000,10,2,44,0.0190936,0.771144
1623250028,p,c,points,50000,10,2,44,0.0190007,0.788454
1623250031,p,c,points,50000,10,2,57,0.0189266,1.01234
1623250034,p,c,points,50000,10,2,68,0.018967,1.19014
1623250036,p,c,points,50000,10,2,40,0.0189909,0.715309
1623250039,p,c,points,50000,10,2,40,0.0191371,0.709731
1623250042,p,c,points,50000,10,2,69,0.0192031,1.22583
1623250045,p,c,points,50000,10,2,53,0.0189793,0.929275
1623250047,p,c,points,50000,10,2,41,0.0189788,0.718236
1623250050,p,c,points,50000,10,2,57,0.0189333,0.996119
1623250052,p,c,points,50000,10,2,53,0.0189482,0.918868
1623250055,p,c,points,50000,10,2,36,0.0189358,0.633539
1623250057,p,c,points,50000,10,2,40,0.0189289,0.707928
1623250059,p,c,points,50000,10,2,41,0.0189434,0.72986
1623250061,p,c,points,50000,10,2,38,0.019035,0.679388
1623250063,p,c,points,50000,10,2,42,0.018966,0.749432
1623250065,p,c,points,50000,10,2,48,0.018937,0.851498
1623250067,p,c,points,50000,10,2,54,0.0190566,0.963202
1623250070,p,c,points,50000,10,2,64,0.019021,1.14294
1623250073,p,c,points,50000,10,2,51,0.0189428,0.906952
1623250075,p,c,points,50000,10,2,54,0.018987,0.950601
1623250112,p,c,points,100000,10,2,94,0.0377477,3.39174
1623250117,p,c,points,100000,10,2,58,0.0377503,2.0353
1623250121,p,c,points,100000,10,2,58,0.0379013,2.06536
1623250126,p,c,points,100000,10,2,45,0.0377684,1.59548
1623250129,p,c,points,100000,10,2,49,0.037717,1.75198
1623250131,p,c,points,100000,10,2,30,0.0377117,1.06068
1623250135,p,c,points,100000,10,2,55,0.03772,2.00661
1623250140,p,c,points,100000,10,2,70,0.0376882,2.49496
1623250144,p,c,points,100000,10,2,84,0.0376795,2.9384
1623250147,p,c,points,100000,10,2,55,0.0376971,1.96243
1623250151,p,c,points,100000,10,2,53,0.0405701,1.88644
1623250154,p,c,points,100000,10,2,54,0.0377825,1.97175
1623250157,p,c,points,100000,10,2,47,0.0377171,1.68483
1623250160,p,c,points,100000,10,2,53,0.0376834,1.87564
1623250163,p,c,points,100000,10,2,29,0.037756,1.02838
1623250168,p,c,points,100000,10,2,85,0.0377057,3.02576
1623250172,p,c,points,100000,10,2,70,0.0377943,2.44005
1623250175,p,c,points,100000,10,2,48,0.0511135,1.74597
1623250178,p,c,points,100000,10,2,47,0.0377304,1.67542
1623250181,p,c,points,100000,10,2,63,0.0377063,2.30689
1623250183,p,c,points,100000,10,2,36,0.0377635,1.29097
1623250186,p,c,points,100000,10,2,45,0.0378481,1.59256
1623250189,p,c,points,100000,10,2,53,0.0379636,1.8862
1623250194,p,c,points,100000,10,2,103,0.0376959,3.69007
1623250197,p,c,points,100000,10,2,30,0.0377357,1.06147
1623250229,p,c,points,150000,10,2,52,0.0607041,2.82923
1623250234,p,c,points,150000,10,2,67,0.0606819,3.57339
1623250239,p,c,points,150000,10,2,54,0.0606406,2.87587
1623250243,p,c,points,150000,10,2,37,0.0606374,1.97314
1623250250,p,c,points,150000,10,2,90,0.0607445,4.80331
1623250256,p,c,points,150000,10,2,75,0.061107,3.94886
1623250260,p,c,points,150000,10,2,43,0.0606104,2.31489
1623250264,p,c,points,150000,10,2,40,0.0606342,2.16512
1623250271,p,c,points,150000,10,2,83,0.0610226,4.44407
1623250276,p,c,points,150000,10,2,71,0.0605953,3.82617
1623250281,p,c,points,150000,10,2,60,0.0607079,3.14971
1623250285,p,c,points,150000,10,2,49,0.0605922,2.70109
1623250288,p,c,points,150000,10,2,40,0.0606864,2.10337
1623250295,p,c,points,150000,10,2,96,0.0607079,5.16362
1623250300,p,c,points,150000,10,2,69,0.0607785,3.7693
1623250308,p,c,points,150000,10,2,127,0.0606397,6.76213
1623250314,p,c,points,150000,10,2,62,0.06074,3.36257
1623250318,p,c,points,150000,10,2,63,0.060903,3.41144
1623250324,p,c,points,150000,10,2,64,0.0607204,3.44259
1623250328,p,c,points,150000,10,2,42,0.0606809,2.31654
1623250365,p,c,points,200000,10,2,86,0.136538,6.16653
1623250371,p,c,points,200000,10,2,55,0.136304,3.91688
1623250377,p,c,points,200000,10,2,68,0.136612,4.93527
1623250384,p,c,points,200000,10,2,64,0.136496,4.54121
1623250393,p,c,points,200000,10,2,98,0.136653,6.97633
1623250401,p,c,points,200000,10,2,92,0.136245,6.62857
1623250407,p,c,points,200000,10,2,60,0.136728,4.27796
1623250414,p,c,points,200000,10,2,72,0.13634,5.0454
1623250419,p,c,points,200000,10,2,53,0.136824,3.69733
1623250428,p,c,points,200000,10,2,102,0.136264,7.23886
1623250440,p,c,points,200000,10,2,150,0.139029,10.6004
1623250446,p,c,points,200000,10,2,50,0.136278,3.60728
1623250483,p,c,points,300000,10,2,71,0.121018,7.57401
1623250493,p,c,points,300000,10,2,70,0.121231,7.52583
1623250502,p,c,points,300000,10,2,70,0.123617,7.42228
1623250514,p,c,points,300000,10,2,88,0.121108,9.38242
1623250525,p,c,points,300000,10,2,79,0.12089,8.4589
1623250539,p,c,points,300000,10,2,106,0.121156,11.0846
1623250552,p,c,points,300000,10,2,93,0.12122,10.0702
1623250562,p,c,points,300000,10,2,77,0.121604,8.26407
1623250574,p,c,points,300000,10,2,87,0.12129,9.27054
1623250741,p,c,points,50000,10,3,31,0.0190672,0.419493
1623250744,p,c,points,50000,10,3,54,0.0189593,0.746012
1623250746,p,c,points,50000,10,3,56,0.0190813,0.778144
1623250748,p,c,points,50000,10,3,37,0.0189836,0.498263
1623250751,p,c,points,50000,10,3,40,0.0190024,0.549209
1623250753,p,c,points,50000,10,3,57,0.0189633,0.786922
1623250755,p,c,points,50000,10,3,96,0.0190376,1.30353
1623250757,p,c,points,50000,10,3,49,0.0189997,0.665473
1623250759,p,c,points,50000,10,3,40,0.0189787,0.534285
1623250761,p,c,points,50000,10,3,88,0.0190686,1.17513
1623250762,p,c,points,50000,10,3,39,0.0190011,0.543083
1623250764,p,c,points,50000,10,3,36,0.0191592,0.487471
1623250766,p,c,points,50000,10,3,44,0.0191379,0.603249
1623250767,p,c,points,50000,10,3,46,0.0190555,0.636631
1623250769,p,c,points,50000,10,3,49,0.0189547,0.670212
1623250771,p,c,points,50000,10,3,62,0.0202692,0.871277
